SkillId,SkillLevel,NameKor,ShortName,NameDescKor,UseUserAllHitEffect,HideCastingPostfix,CardCastingEffectName,CardEffectName,PortraitCastingEffectName,PortraitEffectName,EnemyEffectName,UserHitEffectName,UserBuffStayEffectName,EnemyHitEffectName,EnemyBuffStayEffectName,SimpleCardCastingEffectName,SimpleCardEffectName,SimplePortraitCastingEffectName,SimplePortraitEffectName,SimpleEnemyEffectName,SimpleUserHitEffectName,SimpleUserBuffStayEffectName,SimpleEnemyHitEffectName,SimpleEnemyBuffStayEffectName,Answer,AnswerType,TargetType,TargetCount,TargetDied,CastingTimeMs,DelayTimeMs,CooltimeMs,CooltimeGroup,SkillGrade,ShowAlert,ShowTarget,BlockInterrupt,BlockDodge,BlockReflect,BlockTaunt,PassiveProcOneTime,PassiveProcShow,FixBuffData1,FixBuffData2,NormalBuffData1,NormalBuffData2,ShowMobSkillDesc,FixDesc,Desc
1003,4,방어 IV,방어,받는 피해 감소,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Defence,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Defence_S,,,0,0,Self,0,0,0,300,10000,0,3,0,0,0,0,0,0,,,"{'BuffId': 201, 'BuffValue': [1500, 0, 0], 'SubValue': [1582], 'BuffDurationMs': 7500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 201, 'BuffValue': [900, 0, 0], 'SubValue': [1582], 'BuffDurationMs': 7500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,7.5초간 적에게 받는 피해를 15{hpsub01}%만큼 감소시킨다.,7.5초간 적에게 받는 피해를 9{hpsub11}%만큼 감소시킨다.
1003,5,방어 V,방어,받는 피해 감소,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Defence,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Defence_S,,,0,0,Self,0,0,0,300,10000,0,3,0,0,0,0,0,0,,,"{'BuffId': 201, 'BuffValue': [1700, 0, 0], 'SubValue': [1582], 'BuffDurationMs': 7500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 201, 'BuffValue': [1050, 0, 0], 'SubValue': [1582], 'BuffDurationMs': 7500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,7.5초간 적에게 받는 피해를 17{hpsub01}%만큼 감소시킨다.,7.5초간 적에게 받는 피해를 10.5{hpsub11}%만큼 감소시킨다.
1003,6,방어 VI,방어,받는 피해 감소,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Defence,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Defence_S,,,0,0,Self,0,0,0,300,10000,0,3,0,0,0,0,0,0,,,"{'BuffId': 201, 'BuffValue': [1900, 0, 0], 'SubValue': [1582], 'BuffDurationMs': 7500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 201, 'BuffValue': [1200, 0, 0], 'SubValue': [1582], 'BuffDurationMs': 7500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,7.5초간 적에게 받는 피해를 19{hpsub01}%만큼 감소시킨다.,7.5초간 적에게 받는 피해를 12{hpsub11}%만큼 감소시킨다.
1004,1,철벽 I,철벽,받는 피해 크게 감소,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_DefenceS,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_DefenceS_S,,,0,0,Self,0,0,0,300,8000,1004,1,0,0,0,0,0,0,,,"{'BuffId': 201, 'BuffValue': [1850, 0, 0], 'SubValue': [3961], 'BuffDurationMs': 3500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 201, 'BuffValue': [1700, 0, 0], 'SubValue': [3961], 'BuffDurationMs': 3500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,3.5초간 적에게 받는 피해를 18.5{hpsub01}%만큼 감소시킨다.,3.5초간 적에게 받는 피해를 17{hpsub11}%만큼 감소시킨다.
1004,2,철벽 II,철벽,받는 피해 크게 감소,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_DefenceS,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_DefenceS_S,,,0,0,Self,0,0,0,300,8000,1004,2,0,0,0,0,0,0,,,"{'BuffId': 201, 'BuffValue': [2200, 0, 0], 'SubValue': [3961], 'BuffDurationMs': 3500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 201, 'BuffValue': [1900, 0, 0], 'SubValue': [3961], 'BuffDurationMs': 3500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,3.5초간 적에게 받는 피해를 22{hpsub01}%만큼 감소시킨다.,3.5초간 적에게 받는 피해를 19{hpsub11}%만큼 감소시킨다.
1004,3,철벽 III,철벽,받는 피해 크게 감소,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_DefenceS,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_DefenceS_S,,,0,0,Self,0,0,0,300,8000,1004,2,0,0,0,0,0,0,,,"{'BuffId': 201, 'BuffValue': [2550, 0, 0], 'SubValue': [3961], 'BuffDurationMs': 3500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 201, 'BuffValue': [2100, 0, 0], 'SubValue': [3961], 'BuffDurationMs': 3500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,3.5초간 적에게 받는 피해를 25.5{hpsub01}%만큼 감소시킨다.,3.5초간 적에게 받는 피해를 21{hpsub11}%만큼 감소시킨다.
1004,4,철벽 IV,철벽,받는 피해 크게 감소,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_DefenceS,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_DefenceS_S,,,0,0,Self,0,0,0,300,8000,1004,3,0,0,0,0,0,0,,,"{'BuffId': 201, 'BuffValue': [2900, 0, 0], 'SubValue': [3961], 'BuffDurationMs': 3500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 201, 'BuffValue': [2300, 0, 0], 'SubValue': [3961], 'BuffDurationMs': 3500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,3.5초간 적에게 받는 피해를 29{hpsub01}%만큼 감소시킨다.,3.5초간 적에게 받는 피해를 23{hpsub11}%만큼 감소시킨다.
1004,5,철벽 V,철벽,받는 피해 크게 감소,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_DefenceS,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_DefenceS_S,,,0,0,Self,0,0,0,300,8000,1004,3,0,0,0,0,0,0,,,"{'BuffId': 201, 'BuffValue': [3250, 0, 0], 'SubValue': [3961], 'BuffDurationMs': 3500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 201, 'BuffValue': [2500, 0, 0], 'SubValue': [3961], 'BuffDurationMs': 3500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,3.5초간 적에게 받는 피해를 32.5{hpsub01}%만큼 감소시킨다.,3.5초간 적에게 받는 피해를 25{hpsub11}%만큼 감소시킨다.
1004,6,철벽 VI,철벽,받는 피해 크게 감소,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_DefenceS,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_DefenceS_S,,,0,0,Self,0,0,0,300,8000,1004,3,0,0,0,0,0,0,,,"{'BuffId': 201, 'BuffValue': [3600, 0, 0], 'SubValue': [3961], 'BuffDurationMs': 3500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 201, 'BuffValue': [2700, 0, 0], 'SubValue': [3961], 'BuffDurationMs': 3500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,3.5초간 적에게 받는 피해를 36{hpsub01}%만큼 감소시킨다.,3.5초간 적에게 받는 피해를 27{hpsub11}%만큼 감소시킨다.
1005,1,회피 I,회피,반드시 1회 회피,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Dodge,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Dodge_S,,,0,0,Self,0,0,0,0,32000,1005,1,0,0,0,0,0,0,,,"{'BuffId': 238, 'BuffValue': [1509, 1, 0, 0], 'SubValue': [0], 'BuffDurationMs': 2400, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 238, 'BuffValue': [1509, 1, 0, 0], 'SubValue': [0], 'BuffDurationMs': 1200, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,"2.4초간 받는 모든 공격을 회피하고, 회피할 때마다 마도서 체력의 21% 만큼 체력을 회복한다","1.2초간 받는 모든 공격을 회피하고, 회피할 때마다 마도서 체력의 7% 만큼 체력을 회복한다"
1005,2,회피 II,회피,반드시 1회 회피,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Dodge,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Dodge_S,,,0,0,Self,0,0,0,0,29000,1005,2,0,0,0,0,0,0,,,"{'BuffId': 238, 'BuffValue': [1509, 2, 0, 0], 'SubValue': [0], 'BuffDurationMs': 3100, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 238, 'BuffValue': [1509, 2, 0, 0], 'SubValue': [0], 'BuffDurationMs': 1400, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,"3.1초간 받는 모든 공격을 회피하고, 회피할 때마다 마도서 체력의 25% 만큼 체력을 회복한다","1.4초간 받는 모든 공격을 회피하고, 회피할 때마다 마도서 체력의 9% 만큼 체력을 회복한다"
1005,3,회피 III,회피,반드시 1회 회피,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Dodge,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Dodge_S,,,0,0,Self,0,0,0,0,26000,1005,2,0,0,0,0,0,0,,,"{'BuffId': 238, 'BuffValue': [1509, 3, 0, 0], 'SubValue': [0], 'BuffDurationMs': 3800, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 238, 'BuffValue': [1509, 3, 0, 0], 'SubValue': [0], 'BuffDurationMs': 1600, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,"3.8초간 받는 모든 공격을 회피하고, 회피할 때마다 마도서 체력의 29% 만큼 체력을 회복한다","1.6초간 받는 모든 공격을 회피하고, 회피할 때마다 마도서 체력의 11% 만큼 체력을 회복한다"
1005,4,회피 IV,회피,반드시 1회 회피,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Dodge,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Dodge_S,,,0,0,Self,0,0,0,0,23000,1005,3,0,0,0,0,0,0,,,"{'BuffId': 238, 'BuffValue': [1509, 4, 0, 0], 'SubValue': [0], 'BuffDurationMs': 4500, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 238, 'BuffValue': [1509, 4, 0, 0], 'SubValue': [0], 'BuffDurationMs': 1800, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,"4.5초간 받는 모든 공격을 회피하고, 회피할 때마다 마도서 체력의 33% 만큼 체력을 회복한다","1.8초간 받는 모든 공격을 회피하고, 회피할 때마다 마도서 체력의 13% 만큼 체력을 회복한다"
1005,5,회피 V,회피,반드시 1회 회피,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Dodge,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Dodge_S,,,0,0,Self,0,0,0,0,20000,1005,3,0,0,0,0,0,0,,,"{'BuffId': 238, 'BuffValue': [1509, 5, 0, 0], 'SubValue': [0], 'BuffDurationMs': 5200, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 238, 'BuffValue': [1509, 5, 0, 0], 'SubValue': [0], 'BuffDurationMs': 2000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,"5.2초간 받는 모든 공격을 회피하고, 회피할 때마다 마도서 체력의 37% 만큼 체력을 회복한다","2초간 받는 모든 공격을 회피하고, 회피할 때마다 마도서 체력의 15% 만큼 체력을 회복한다"
1005,6,회피 VI,회피,반드시 1회 회피,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Dodge,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Dodge_S,,,0,0,Self,0,0,0,0,17000,1005,3,0,0,0,0,0,0,,,"{'BuffId': 238, 'BuffValue': [1509, 6, 0, 0], 'SubValue': [0], 'BuffDurationMs': 5900, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 238, 'BuffValue': [1509, 6, 0, 0], 'SubValue': [0], 'BuffDurationMs': 2200, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,"5.9초간 받는 모든 공격을 회피하고, 회피할 때마다 마도서 체력의 39% 만큼 체력을 회복한다","2.2초간 받는 모든 공격을 회피하고, 회피할 때마다 마도서 체력의 16% 만큼 체력을 회복한다"
1006,1,재생 I,재생,자신 체력 회복,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Regen,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Regen_S,,,0,0,Self,0,0,1000,300,11000,0,1,0,0,0,0,0,0,,,"{'BuffId': 3005, 'BuffValue': [0, 1100, 0], 'SubValue': [0], 'BuffDurationMs': 8500, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 3005, 'BuffValue': [0, 700, 0], 'SubValue': [0], 'BuffDurationMs': 8500, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,자신의 체력을 8.5초간 1초마다 마도서 체력의 11% 위력으로 회복시킨다.,자신의 체력을 8.5초간 1초마다 마도서 체력의 7% 위력으로 회복시킨다.
1006,2,재생 II,재생,자신 체력 회복,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Regen,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Regen_S,,,0,0,Self,0,0,1000,300,11000,0,2,0,0,0,0,0,0,,,"{'BuffId': 3005, 'BuffValue': [0, 1300, 0], 'SubValue': [0], 'BuffDurationMs': 8500, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 3005, 'BuffValue': [0, 900, 0], 'SubValue': [0], 'BuffDurationMs': 8500, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,자신의 체력을 8.5초간 1초마다 마도서 체력의 13% 위력으로 회복시킨다.,자신의 체력을 8.5초간 1초마다 마도서 체력의 9% 위력으로 회복시킨다.
1006,3,재생 III,재생,자신 체력 회복,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Regen,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Regen_S,,,0,0,Self,0,0,1000,300,11000,0,2,0,0,0,0,0,0,,,"{'BuffId': 3005, 'BuffValue': [0, 1500, 0], 'SubValue': [0], 'BuffDurationMs': 8500, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 3005, 'BuffValue': [0, 1100, 0], 'SubValue': [0], 'BuffDurationMs': 8500, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,자신의 체력을 8.5초간 1초마다 마도서 체력의 15% 위력으로 회복시킨다.,자신의 체력을 8.5초간 1초마다 마도서 체력의 11% 위력으로 회복시킨다.
1006,4,재생 IV,재생,자신 체력 회복,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Regen,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Regen_S,,,0,0,Self,0,0,1000,300,11000,0,3,0,0,0,0,0,0,,,"{'BuffId': 3005, 'BuffValue': [0, 1700, 0], 'SubValue': [0], 'BuffDurationMs': 8500, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 3005, 'BuffValue': [0, 1300, 0], 'SubValue': [0], 'BuffDurationMs': 8500, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,자신의 체력을 8.5초간 1초마다 마도서 체력의 17% 위력으로 회복시킨다.,자신의 체력을 8.5초간 1초마다 마도서 체력의 13% 위력으로 회복시킨다.
1006,5,재생 V,재생,자신 체력 회복,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Regen,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Regen_S,,,0,0,Self,0,0,1000,300,11000,0,3,0,0,0,0,0,0,,,"{'BuffId': 3005, 'BuffValue': [0, 1900, 0], 'SubValue': [0], 'BuffDurationMs': 8500, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 3005, 'BuffValue': [0, 1500, 0], 'SubValue': [0], 'BuffDurationMs': 8500, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,자신의 체력을 8.5초간 1초마다 마도서 체력의 19% 위력으로 회복시킨다.,자신의 체력을 8.5초간 1초마다 마도서 체력의 15% 위력으로 회복시킨다.
1006,6,재생 VI,재생,자신 체력 회복,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,Rz_Regen,,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,Rz_Regen_S,,,0,0,Self,0,0,1000,300,11000,0,3,0,0,0,0,0,0,,,"{'BuffId': 3005, 'BuffValue': [0, 2100, 0], 'SubValue': [0], 'BuffDurationMs': 8500, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 3005, 'BuffValue': [0, 1700, 0], 'SubValue': [0], 'BuffDurationMs': 8500, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,자신의 체력을 8.5초간 1초마다 마도서 체력의 21% 위력으로 회복시킨다.,자신의 체력을 8.5초간 1초마다 마도서 체력의 17% 위력으로 회복시킨다.
1007,1,돌진 I,돌진,체력으로 공격,,,Rz_Tap_Card_Stay,Rz_Tap_Card,,,,,,Rz_Rush,,Rz_Tap_Card_S_Stay_S,Rz_Tap_Card_S,,,,,,Rz_Rush_S,,0,0,HostileTanker,0,0,0,300,4000,0,1,0,0,0,0,0,0,,,"{'BuffId': 23, 'BuffValue': [50, 0, 0], 'SubValue': [388], 'BuffDurationMs': 12000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 2002, 'BuffValue': [10000], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 23, 'BuffValue': [25, 0, 0], 'SubValue': [388], 'BuffDurationMs': 12000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 2002, 'BuffValue': [8000], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}",,"마도서 체력의 100% 위력으로 공격하고, 12초간 적이 받는 피해를 0.5{hpsub01}% 증가시킨다.","마도서 체력의 80% 위력으로 공격하고, 12초간 적이 받는 피해를 0.25{hpsub11}% 증가시킨다."
