rarity,role,cost,skilltype,faction,illustrator,atk0,maxatk0,hp0,maxhp0,max,id,name,skill,engname,engskill
6,방어,11,액티브,SF,MORRY,259,1815,389,2727,4542,6032,마라코트,돌진 V,Maracot,Charge V
5,방어,12,패시브,미스터리,KEIrare,260,1820,388,2720,4540,5186,실비아,근성 IV,Sylvia,Endurance IV
5,방어,13,액티브,미스터리,후니,259,1814,389,2726,4540,5339,보르도니,역습 IV,Bordoni,Counter IV
5,방어,13,액티브,미스터리,선화,258,1811,389,2728,4539,5335,무인도의 를루타뷰,회피 IV,Uninhabited Rouletabille,Evade IV
5,공격,12,액티브,SF,NINGU,389,2726,259,1812,4538,5179,장발장,분쇄 IV,Jean Valjean,Smash IV
5,방어,13,패시브,SF,나묘,258,1808,389,2726,4534,5092,천칭궁,근성 IV,Libra,Endurance IV
5,회복,13,액티브,판타지,달랑게,323,2262,324,2270,4532,5056,장미,치유 IV,Rose,Heal IV
5,공격,13,액티브,SF,Mx2J,388,2718,259,1812,4530,5337,무인도의 네모,속공 IV,Uninhabited Nemo,Swipe IV
5,방어,13,패시브,미스터리,아이작 헤인 3세,258,1811,388,2718,4529,5094,춘추,응원 IV,Chun-Chu,Support IV
5,회복,13,패시브,판타지,NINGU,324,2268,323,2261,4529,5061,아리스토텔레스,안위 IV,Aristotle,Empower IV
5,방어,13,패시브,오리엔탈,체리핀,258,1806,387,2712,4518,5099,조운,인내 IV,Zhao Yun,Fortitude IV
5,회복,13,패시브,판타지,달랑게,323,2262,322,2256,4518,5101,팜걸,안위 IV,Palm Girl,Empower IV
5,공격,13,액티브,미스터리,NINGU,387,2709,258,1806,4515,5049,모스맨,차단 IV,Mothman,Cancel IV
5,회복,13,패시브,판타지,zorim,322,2256,322,2255,4511,5088,사견궁,기도 IV,Ophiuchus,Prayer IV
5,공격,13,액티브,미스터리,"이말년, 당밀",385,2700,256,1794,4494,5363,말년의 서왕모,역공 IV,Xiwangmu of Zilioner,CounterATK IV
5,회복,13,패시브,오리엔탈,세발문어,320,2244,320,2246,4490,5362,영감대왕,기도 IV,King Young-gam,Prayer IV
5,방어,13,액티브,오리엔탈,삽우물,256,1794,384,2692,4486,5353,학교의 소동파,억압 IV,School Su Shi,Suppress IV
5,공격,13,액티브,미스터리,레인,383,2683,256,1794,4477,5035,슬렌더 맨,분쇄 IV,Slenderman,Smash IV
5,회복,13,액티브,SF,CTYPE,319,2235,320,2242,4477,5354,학교의 클라우지우스,정화 IV,School Clausius,Purify IV
5,회복,13,액티브,오리엔탈,폰단테,320,2239,319,2238,4477,5364,사프란,친목 IV,Saffron,Amity IV
5,회복,14,액티브,SF,문어인간,318,2232,319,2236,4468,5014,라이카,참회 IV,Laika,Repent IV
6,방어,12,액티브,미스터리,CTYPE,255,1785,382,2679,4464,6041,벅시시걸,골절 V,Bugsy Siegel,Crack V
5,회복,12,액티브,판타지,e-nya,318,2232,317,2223,4455,5142,라니스테,치유 IV,Lannister,Heal IV
5,회복,12,액티브,오리엔탈,SEAL,318,2230,317,2221,4451,5139,유리,치료 IV,Yuri,Cure IV
5,회복,12,패시브,미스터리,JUNA,318,2227,317,2219,4446,5152,삐에로,격려 IV,Pierre,Encourage IV
5,공격,13,액티브,미스터리,당밀,379,2659,254,1779,4438,5299,웨딩 화성,흡혈 IV,Wedding Mars,Drain IV
5,방어,13,액티브,SF,스노우볼,253,1771,380,2665,4436,5290,포템킨,방어 IV,Potemkin,Protection IV
5,회복,11,패시브,미스터리,송개,317,2221,316,2213,4434,5213,DM 히카리,안위 IV,DM Hikari,Empower IV
6,공격,11,액티브,판타지,CTYPE,380,2661,252,1768,4429,6017,앙그라마이뉴,폭격 V,Angra Mainyu,Bombard V
5,공격,12,액티브,미스터리,폰단테,379,2657,252,1765,4422,5387,아르콘의 골렘 - 시그마,폭격 IV,Archon's Gollem: Sigma,Bombard IV
5,회복,12,액티브,미스터리,피카보살,316,2215,315,2207,4422,5395,반왕 크롬웰,우정 IV,Revolt King Cromwell,Friendship IV
5,회복,13,액티브,판타지,은화,316,2212,315,2209,4421,5273,시크릿 돈키호테,치료 IV,Secret Don Quixote,Cure IV
5,방어,12,패시브,판타지,뮤즈,253,1771,378,2649,4420,5372,느와르 불카누스,간파 IV,Noir. Vulcan,Sidestep IV
5,공격,13,액티브,미스터리,인접,378,2651,252,1765,4416,5250,벨페고르,역공 IV,Belphegor,CounterATK IV
5,방어,13,액티브,판타지,인접,253,1771,377,2645,4416,5285,오피스 셀라,억압 IV,Office Sella,Suppress IV
5,방어,13,패시브,미스터리,은화,252,1767,378,2649,4416,5240,포보스,응원 IV,Phobos,Support IV
5,방어,13,액티브,SF,망르,252,1767,378,2649,4416,5266,시크릿 몽고메리,회피 IV,Secret Montgomery,Evade IV
5,방어,13,액티브,SF,망고망구,253,1773,377,2643,4416,5315,아탈란테,회피 IV,Atalanta,Evade IV
5,회복,13,액티브,판타지,까마치,315,2209,315,2207,4416,5258,존 보웬,정화 IV,John Bowen,Purify IV
5,공격,13,액티브,SF,레바,378,2648,251,1762,4410,5248,레바 몽고메리,고양 IV,Reva Montgomery,Enhance IV
5,회복,14,패시브,오리엔탈,니시,315,2209,314,2200,4409,5008,장자,격려 IV,ZhuangZi,Encourage IV
5,회복,13,액티브,판타지,MORRY,315,2207,314,2201,4408,5232,우르지 바르바롯사,해제 IV,Baba Aruj Barbarossa,Dispel IV
5,공격,13,패시브,오리엔탈,SHIHYUN,377,2638,252,1767,4405,5015,설녀,격노 IV,Yuki Onna,Rage IV
5,공격,13,액티브,오리엔탈,인접,377,2638,252,1767,4405,5328,마법소녀 용왕,면역 IV,Magical girl Dragon King,Immune IV
5,방어,13,액티브,미스터리,먹는빵,252,1765,377,2638,4403,5260,슐리만,철벽 IV,Schliemann,Fortify IV
5,공격,13,액티브,오리엔탈,황제펭귄,377,2642,251,1759,4401,5307,확산형 구미호,강타 IV,Kaku-San-Sei Nine-tailed Fox,Smite IV
5,방어,13,액티브,SF,자련,251,1761,377,2640,4401,5018,티거,돌진 IV,Tiger I,Charge IV
5,공격,13,액티브,오리엔탈,꼬리,376,2636,251,1762,4398,5267,시크릿 장자,강타 IV,Secret ZhuangZi,Smite IV
5,공격,13,액티브,판타지,마끼아또,376,2636,251,1762,4398,5276,십이지 용,폭격 IV,12 Branches. Dragon,Bombard IV
5,회복,14,액티브,미스터리,코멧,313,2194,314,2201,4395,5036,히스클리프,징벌 IV,Heathcliff,Punish IV
5,회복,13,패시브,미스터리,마노,312,2186,313,2195,4381,5022,모글리,평안 IV,Mowgli,Peace IV
5,회복,12,액티브,SF,Echtray,312,2187,313,2190,4377,5084,남쪽 마녀,참회 IV,Glinda the Good Witch,Repent IV
5,공격,12,액티브,SF,STUDIO NCG,375,2628,249,1745,4373,5097,존카터,차단 IV,John Carter,Cancel IV
5,방어,12,패시브,SF,shuen,248,1739,374,2622,4361,5087,거해궁,반격 IV,Cancer,Retaliate IV
6,공격,11,액티브,SF,문어인간,372,2606,249,1744,4350,6003,닥터 모로,속공 V,Dr. Moreau,Swipe V
5,회복,14,액티브,판타지,호사,310,2172,311,2178,4350,5203,다프네,해제 IV,Daphne,Dispel IV
5,회복,12,패시브,판타지,카놀라유,311,2180,309,2166,4346,5338,무인도의 벨제붑,격려 IV,Uninhabited Beelzebub,Encourage IV
5,방어,14,액티브,미스터리,아얌,248,1736,370,2591,4327,5216,언령의 드라큘라,철벽 IV,Kotodama Dracula,Fortify IV
5,방어,12,액티브,미스터리,톰순,247,1730,368,2579,4309,5361,호력대선,방어 IV,The Immortal of Tiger Power,Protection IV
5,방어,12,패시브,SF,세발문어,246,1727,368,2581,4308,5348,전우회 몽고메리,간파 IV,Fellow Montgomery,Sidestep IV
5,회복,12,액티브,SF,Mx2J,306,2148,308,2160,4308,5347,헤르메스,우정 IV,Hermes,Friendship IV
5,회복,12,액티브,판타지,슈니아,307,2154,307,2149,4303,5344,루프,치료 IV,Lufe,Cure IV
5,공격,12,액티브,미스터리,삽우물,368,2577,245,1718,4295,5356,학교의 데카르트,분노 IV,School Descartes,Enrage IV
5,방어,11,액티브,오리엔탈,Mirunai,245,1721,367,2568,4289,5137,서왕모,방어 IV,Xiwangmu,Protection IV
5,회복,11,액티브,미스터리,nyanya,305,2137,306,2146,4283,5122,꽃뱀,우정 IV,Gold Digger,Friendship IV
5,방어,14,액티브,오리엔탈,브리스카,243,1706,367,2570,4276,5182,야광귀,도발 IV,Luminous ghost,Provoke IV
5,회복,14,액티브,SF,쌀맨,306,2141,305,2135,4276,5190,염전 테슬라,참회 IV,Salt pond Tesla,Repent IV
5,공격,14,패시브,오리엔탈,Cocoon,365,2556,244,1712,4268,5195,고양이귀 저팔계,격분 IV,Nekomimi Zhu Bajie,Frenzy IV
5,공격,14,패시브,미스터리,요요,364,2552,244,1710,4262,5167,산타 모리아티,행운 IV,Santa Moriarty,Lucky IV
5,방어,12,액티브,판타지,Cocoon,243,1702,365,2558,4260,5045,잔다르크,골절 IV,Joan of Arc,Crack IV
5,방어,14,액티브,미스터리,핑코,242,1698,365,2561,4259,5178,제페토,회피 IV,Geppetto,Evade IV
5,공격,11,액티브,판타지,망르,363,2546,243,1706,4252,5134,세이렌,강타 IV,Siren,Smite IV
5,공격,12,액티브,SF,Cu-rim,364,2548,243,1702,4250,5291,아르콘의 골렘 - 카이,역공 IV,Archon's Gollem: Chi,CounterATK IV
5,방어,12,액티브,미스터리,히사,242,1700,363,2547,4247,5274,십이지 개,도발 IV,12 Branches. Dog,Provoke IV
5,공격,12,액티브,판타지,DSmile,364,2550,242,1696,4246,5239,핼리 혜성,속공 IV,Halley's Comet,Swipe IV
5,회복,12,패시브,판타지,마신황제,303,2125,303,2121,4246,5265,시크릿 플라톤,격려 IV,Secret Plato,Encourage IV
5,회복,12,액티브,판타지,MORRY,303,2125,303,2121,4246,5249,전장의 우리엘,우정 IV,Warfare Uriel,Friendship IV
5,회복,14,액티브,판타지,죽돌이가싫어,303,2120,303,2126,4246,5188,을미년 백양궁,정화 IV,Eul-mi years Aries,Purify IV
5,공격,12,액티브,미스터리,랑자,364,2552,241,1690,4242,5293,로시니,강타 IV,Rossini,Smite IV
5,회복,12,패시브,오리엔탈,슈니아,302,2115,304,2127,4242,5330,마법소녀 소라,안위 IV,Magical girl Sora,Empower IV
5,회복,12,액티브,판타지,NINGU,303,2121,303,2120,4241,5322,슬리핑 뷰티,정화 IV,Sleeping Beauty,Purify IV
5,회복,12,액티브,판타지,imp,303,2121,303,2120,4241,5275,십이지 소,참회 IV,12 Branches. Cow,Repent IV
5,회복,12,액티브,SF,새끼늑대,302,2119,302,2119,4238,5309,치유의 프랑켄슈타인,치유 IV,Frankenstein of Cure,Heal IV
5,방어,12,액티브,판타지,미키,241,1689,363,2547,4236,5320,엄지 공주,도발 IV,Thumbelina,Provoke IV
5,방어,12,패시브,미스터리,KEIrare,241,1689,363,2547,4236,5231,해변의 실비아,수호 IV,Sylvia on the Beach,Guard IV
5,회복,12,패시브,미스터리,레바,303,2120,302,2115,4235,5247,레바 모로,안위 IV,Reva Dr.Moreau,Empower IV
5,방어,12,액티브,SF,Mx2J,241,1687,363,2544,4231,5282,오피스 닥터 모로,돌진 IV,Office Dr.Moreau,Charge IV
5,공격,12,액티브,SF,문어인간,363,2542,241,1687,4229,5242,콜럼버스,폭격 IV,Columbus,Bombard IV
5,공격,12,패시브,미스터리,후니,363,2542,241,1687,4229,5321,개구리 공주,행운 IV,Frog Princess,Lucky IV
5,공격,12,액티브,오리엔탈,스노우볼,361,2532,242,1693,4225,5259,바이람,흡혈 IV,Byram,Drain IV
5,방어,12,패시브,판타지,지유미,241,1687,362,2538,4225,5241,에우로파,인내 IV,Europa,Fortitude IV
5,회복,12,패시브,SF,니시,301,2111,301,2106,4217,5292,아르콘의 골렘 - 람다,격려 IV,Archon's Gollem: Lambda,Encourage IV
5,회복,12,액티브,미스터리,ICE,301,2111,301,2106,4217,5301,웨딩 라스콜리니코프,우정 IV,Wedding Raskolnikov,Friendship IV
5,방어,12,패시브,오리엔탈,RANDY,240,1684,361,2530,4214,5034,박문수,간파 IV,Bak Mun-su,Sidestep IV
5,회복,14,액티브,미스터리,inpells,299,2097,300,2103,4200,5158,사제,우정 IV,Priest,Friendship IV
5,공격,13,패시브,판타지,스노우볼,359,2518,240,1681,4199,5224,아이돌 길가메시,진노 IV,Idol Gilgamesh,Wrath IV
5,회복,14,액티브,판타지,요요,300,2102,299,2096,4198,5149,할로윈 잭 오 랜턴,해제 IV,Halloween Jack-o'-lantern,Dispel IV
5,방어,14,액티브,SF,문어인간,239,1678,360,2519,4197,5154,시울프,골절 IV,Seawolf,Crack IV
5,공격,14,패시브,미스터리,나예,359,2518,239,1678,4196,5119,추석 알카트라즈,진노 IV,Thanksgiving Alcatraz,Wrath IV
5,방어,14,패시브,SF,망르,239,1673,360,2521,4194,5066,몽고메리,근성 IV,Montgomery,Endurance IV
5,공격,13,액티브,판타지,xx이나xx,359,2513,239,1678,4191,5207,DM 샴하트,속공 IV,DM Shamhat,Swipe IV
5,공격,14,액티브,미스터리,쌀맨,358,2512,239,1673,4185,5140,베이브 루스,분노 IV,Babe Ruth,Enrage IV
5,공격,13,액티브,미스터리,R.알니람,358,2507,239,1678,4185,5218,스테파네트,분노 IV,Stephanette,Enrage IV
5,방어,13,액티브,오리엔탈,다군,239,1678,358,2507,4185,5201,봉황,역습 IV,Fenghuang,Counter IV
5,방어,11,액티브,미스터리,10B.p,238,1672,358,2509,4181,5060,해바라기,회피 IV,Sunflower,Evade IV
5,공격,10,액티브,SF,gio,358,2510,238,1665,4175,5193,회수식 퀴리,폭격 IV,Withdraw Curie,Bombard IV
5,회복,13,액티브,판타지,당밀,298,2091,297,2082,4173,5226,아이돌 잭 프로스트,치료 IV,Idol Jack Frost,Cure IV
5,회복,13,액티브,판타지,먹는빵,297,2079,298,2090,4169,5204,유니콘,치유 IV,Unicorn,Heal IV
5,방어,12,패시브,미스터리,나크비,238,1670,356,2495,4165,5025,케찰코아틀,근성 IV,Quetzalcoatl,Endurance IV
5,공격,13,액티브,미스터리,xx이나xx,357,2503,237,1661,4164,5202,집사 랭보,차단 IV,Butler Rimbaud,Cancel IV
5,공격,11,액티브,미스터리,스노우볼,357,2499,237,1663,4162,5336,무인도의 생클레르,분쇄 IV,Uninhabited Sainclair,Smash IV
5,공격,11,액티브,판타지,imp,353,2475,236,1655,4130,5345,크로울리,폭격 IV,Crowley,Bombard IV
4,회복,15,패시브,미스터리,nyanya,264,2061,264,2066,4127,4053,가우스,격려 III,Gauss,Encourage III
5,공격,13,액티브,오리엔탈,에비모모,353,2473,234,1643,4116,5187,백호,고양 IV,White Tiger,Enhance IV
5,회복,13,패시브,미스터리,영인,294,2057,294,2059,4116,5177,교복 미켈란젤로,격려 IV,School Uniform Michelangelo,Encourage IV
5,방어,13,패시브,미스터리,hakusai,235,1646,352,2467,4113,5166,루돌프 닥터 모로,응원 IV,Rudolph Dr.Moreau,Support IV
5,회복,11,패시브,판타지,앙슝,293,2053,294,2060,4113,5026,라,기도 IV,Ra,Prayer IV
5,방어,11,액티브,판타지,Echtray,235,1646,352,2466,4112,5071,교복 케이론,도발 IV,School Uniform Chiron,Provoke IV
5,공격,13,액티브,오리엔탈,먹는빵,352,2464,235,1646,4110,5183,아기 구미호,강타 IV,Young Nine-tailed Fox,Smite IV
5,방어,13,액티브,판타지,핑코,235,1647,351,2463,4110,5197,케이론,재생 IV,Chiron,Regenerate IV
5,공격,13,액티브,오리엔탈,브리스카,351,2461,235,1644,4105,5173,별주부,폭격 IV,Byuljubu,Bombard IV
5,방어,13,액티브,오리엔탈,R.알니람,234,1643,351,2458,4101,5171,박연,철벽 IV,Bak Yeon,Fortify IV
5,회복,13,패시브,오리엔탈,망고망구,292,2045,293,2056,4101,5174,우라시마 타로,기도 IV,Urashima Tar?,Prayer IV
5,방어,11,패시브,SF,유란,233,1632,351,2456,4088,5298,웨딩 모로,반격 IV,Wedding Dr.Moreau,Retaliate IV
5,회복,13,액티브,판타지,Fel,292,2045,292,2043,4088,5196,강아지귀 사견궁,징벌 IV,Dog-eared Ophiuchus,Punish IV
5,공격,11,패시브,판타지,톨렛,349,2446,233,1632,4078,5323,거울 왕비,진노 IV,Mirror Queen,Wrath IV
5,공격,11,액티브,SF,마신황제,348,2442,232,1626,4068,5284,오피스 포드,역행 IV,Office Ford,Regress IV
5,공격,11,액티브,SF,김치도살자,346,2426,232,1629,4055,5310,프랭클린,고양 IV,Franklin,Enhance IV
5,공격,14,액티브,SF,DINO,347,2429,232,1626,4055,5050,멤피스벨,속공 IV,Memphis Belle,Swipe IV
5,공격,11,액티브,미스터리,키사,348,2437,231,1618,4055,5233,프린세스 나르키소스,차단 IV,Princess Narcissus,Cancel IV
5,방어,11,액티브,미스터리,ICE,231,1620,348,2435,4055,5234,빨간 마스크,재생 IV,Kuchisake-onna,Regenerate IV
5,공격,13,액티브,미스터리,도바,347,2434,230,1616,4050,5163,베르테르,속공 IV,Werther,Swipe IV
5,방어,11,액티브,미스터리,Mirunai,230,1614,347,2429,4043,5053,크롬웰,역습 IV,Cromwell,Counter IV
5,공격,15,액티브,판타지,Mirunai,347,2429,230,1612,4041,5037,캐서린 하워드,강타 IV,Catherine Howard,Smite IV
5,회복,13,액티브,SF,MORRY,288,2016,289,2025,4041,5127,고양이귀 델핀,징벌 IV,Nekomimi Delphine,Punish IV
4,회복,15,패시브,판타지,카놀라유,335,2012,338,2027,4039,4182,녹력대선,평안 III,The Immortal of Elk Power,Peace III
5,회복,13,액티브,SF,죽돌이가싫어,288,2021,287,2011,4032,5111,해변의 테슬라,참회 IV,Tesla on the Beach,Repent IV
5,회복,12,액티브,오리엔탈,망르,288,2016,287,2013,4029,5208,DM 야마타노오로치,보호 IV,DM Yamata no Orochi,Shield IV
5,방어,13,패시브,미스터리,STUDIO NCG,230,1610,345,2417,4027,5148,랭보,근성 IV,Rimbaud,Endurance IV
5,회복,13,액티브,미스터리,라쿠나,288,2016,287,2010,4026,5155,패튼,치유 IV,Patton,Heal IV
5,공격,13,패시브,판타지,NINGU,345,2417,229,1606,4023,5106,해변의 아리스토텔레스,행운 IV,Aristotle on the Beach,Lucky IV
5,회복,13,패시브,판타지,똥구,287,2011,287,2010,4021,5132,인우스,안위 IV,Oengus,Empower IV
5,방어,13,액티브,판타지,목각돌고래,229,1608,344,2412,4020,5159,용사,돌진 IV,Roland,Charge IV
5,방어,12,액티브,미스터리,도바,228,1602,345,2417,4019,5210,마르그리트,회피 IV,Margaret,Evade IV
5,공격,13,액티브,미스터리,JUNA,344,2414,229,1603,4017,5107,해변의 셜록 홈즈,강타 IV,Sherlock Holmes on the Beach,Smite IV
5,방어,12,액티브,판타지,Shunan,230,1610,344,2407,4017,5223,아이돌 갈라테아,억압 IV,Idol Galatea,Suppress IV
5,공격,13,액티브,미스터리,판똬,344,2407,229,1608,4015,5150,할로윈 캔디맨,역행 IV,Halloween Candyman,Regress IV
5,회복,12,패시브,미스터리,도바,286,2007,287,2008,4015,5215,릴케,회개 IV,Rilke,Contrite IV
5,회복,12,패시브,미스터리,ZB,287,2008,286,2004,4012,5225,아이돌 가고일,기도 IV,Idol Gargoyle,Prayer IV
5,공격,12,액티브,미스터리,anco,343,2405,228,1600,4005,5217,아가사 크리스티,역공 IV,Agatha Christie,CounterATK IV
5,방어,12,액티브,미스터리,세발문어,229,1603,342,2395,3998,5209,DM 꼬마 헤나,골절 IV,DM Kid Hena,Crack IV
5,방어,12,패시브,미스터리,Shunan,226,1586,339,2376,3962,5191,토템형 코페르니쿠스,응원 IV,Totem Copernicus,Support IV
5,회복,10,액티브,판타지,밀크티,283,1981,282,1975,3956,5039,퀸 세헤라자데,우정 IV,Yuna,Friendship IV
5,공격,11,패시브,오리엔탈,오드,339,2372,225,1575,3947,5040,사마의,진노 IV,Sima Yi,Wrath IV
5,회복,13,액티브,미스터리,"엉덩국, CTYPE",282,1975,281,1970,3945,5095,바나나맨,우정 IV,Banana man,Friendship IV
5,방어,13,패시브,SF,로리바람,224,1568,336,2351,3919,5064,허블,응원 IV,Hubble,Support IV
5,방어,13,액티브,판타지,망르,223,1565,335,2350,3915,5067,교복 아스타로트,방어 IV,School Uniform Astaroth,Protection IV
4,공격,14,액티브,오리엔탈,Kysso,391,2349,260,1561,3910,4181,텐구,면역 III,Tengu,Immune III
4,공격,14,액티브,오리엔탈,온풍,391,2350,260,1560,3910,4186,산휘,속공 III,Shan Hui,Swipe III
4,공격,13,액티브,오리엔탈,먹는빵,391,2350,259,1559,3909,4196,본부장 이규,면역 III,General Manager Li Kui,Immune III
4,회복,13,액티브,오리엔탈,sabaume,326,1959,325,1950,3909,4200,® 서태후,치유 III,® Empress Dowager Cixi,Heal III
4,방어,13,액티브,판타지,GANIK,260,1564,390,2344,3908,4203,예식의 벨페고르,난투 III,Belphegor at Ceremony,Brawl III
5,회복,11,액티브,오리엔탈,STUDIO NCG,279,1955,278,1952,3907,5044,선녀,정화 IV,Taoist Fairy,Purify IV
5,공격,10,패시브,오리엔탈,니시,334,2340,223,1562,3902,5021,이랑신,행운 IV,Erlang Shen,Lucky IV
5,회복,13,액티브,판타지,Cu-rim,278,1947,279,1953,3900,5058,튤립,우정 IV,Tulip,Friendship IV
5,회복,10,액티브,미스터리,snavi,278,1947,278,1952,3899,5009,조디악,치유 IV,Zodiac,Heal IV
5,공격,12,액티브,판타지,죽돌이가싫어,335,2348,220,1542,3890,5126,고양이귀 나르키소스,고양 IV,Nekomimi Narcissus,Enhance IV
5,회복,13,액티브,판타지,NINGU,277,1944,277,1941,3885,5062,디오게네스,정화 IV,Diogenes,Purify IV
5,방어,10,액티브,SF,MORRY,221,1548,333,2334,3882,5032,챌린저 교수,철벽 IV,Prof. Challenger,Fortify IV
5,방어,12,액티브,SF,송개,221,1553,332,2328,3881,5121,달토끼,돌진 IV,Moon Rabbit,Charge IV
5,방어,12,액티브,SF,까르핀,222,1555,332,2325,3880,5131,폴리힘니아,철벽 IV,Polyhymnia,Fortify IV
5,회복,12,패시브,SF,Echtray,277,1941,276,1935,3876,5160,전뇌 서큐버스,안위 IV,Forebrain Succubus,Empower IV
5,회복,12,액티브,미스터리,죽돌이가싫어,276,1935,276,1935,3870,5105,해변의 나르키소스,정화 IV,Narcissus on the Beach,Purify IV
5,방어,12,패시브,오리엔탈,inpells,220,1542,331,2319,3861,5114,강시,응원 IV,Jiangshi,Support IV
5,공격,12,액티브,미스터리,섶,330,2310,221,1548,3858,5120,제비,속공 IV,Swallow,Swipe IV
5,회복,12,패시브,SF,문어인간,273,1917,273,1915,3832,5068,교복 소유즈,격려 IV,School Uniform Soyuz,Encourage IV
5,방어,12,액티브,SF,"엉덩국, ZB",217,1519,326,2287,3806,5096,덩국맨,재생 IV,Deong-guk Man,Regenerate IV
5,공격,12,액티브,오리엔탈,xx이나xx,326,2282,217,1519,3801,5104,고담덕,속공 IV,Go Damdeok,Swipe IV
5,방어,12,패시브,오리엔탈,MORRY,217,1519,324,2273,3792,5098,견훤,소생 IV,Gyeon Hwon,Resurrect IV
5,공격,12,액티브,미스터리,김치도살자,325,2279,216,1511,3790,5081,모자 장수,강타 IV,The Mad Hatter,Smite IV
4,회복,13,액티브,오리엔탈,92,316,1897,315,1892,3789,4183,김선달,치유 III,Seondal,Heal III
5,공격,12,패시브,판타지,ZB,323,2264,217,1519,3783,5085,서쪽 마녀,행운 IV,The Wicked Witch of the West ,Lucky IV
5,공격,12,액티브,판타지,레나,323,2262,216,1513,3775,5054,칼리굴라,분쇄 IV,Caligula,Smash IV
4,회복,12,액티브,미스터리,감베,313,1879,315,1895,3774,4214,미틸,치유 III,Mytyl,Heal III
5,방어,11,액티브,오리엔탈,Mirunai,215,1508,323,2262,3770,5181,박생,도발 IV,Bak Seng,Provoke IV
5,공격,11,액티브,미스터리,DSmile,322,2258,215,1507,3765,5192,아녜시,흡혈 IV,Agnesi,Drain IV
5,방어,10,패시브,미스터리,DINO,214,1499,322,2258,3757,5024,생제르망,응원 IV,St. Germain,Support IV
5,공격,11,패시브,오리엔탈,마끼아또,320,2244,214,1501,3745,5072,마법소녀 콩쥐,진노 IV,Magical girl Kongjwi,Wrath IV
5,공격,10,액티브,오리엔탈,다군,320,2241,214,1501,3742,5046,조로아스터,폭격 IV,Zoroaster,Bombard IV
5,방어,9,액티브,미스터리,섶,214,1499,319,2238,3737,5041,적인걸,회피 IV,Di Renjie,Evade IV
5,회복,11,액티브,미스터리,새끼늑대,266,1863,267,1872,3735,5073,마법소녀 모로,치유 IV,Magical girl Dr.Moreau,Heal IV
5,방어,11,패시브,SF,eyehead,213,1491,319,2235,3726,5113,플랫우즈,소생 IV,Flatwoods,Resurrect IV
5,회복,11,액티브,미스터리,엘렐레,265,1855,266,1865,3720,5125,고양이귀 크롬웰,참회 IV,Nekomimi Cromwell,Repent IV
5,회복,11,액티브,미스터리,쥰쥰,264,1854,265,1857,3711,5112,나스카,치료 IV,Nazca,Cure IV
5,회복,9,패시브,SF,Cu-rim,265,1855,265,1855,3710,5031,에어리얼,기도 IV,Arial,Prayer IV
5,회복,12,액티브,SF,나크비,264,1853,265,1855,3708,5038,성 발렌티노,해제 IV,Valentinus,Dispel IV
4,회복,13,액티브,미스터리,imp,309,1856,307,1847,3703,4176,무인도의 스카페이스,치유 III,Uninhabited Scarface,Heal III
5,방어,11,액티브,판타지,똥구,210,1475,318,2227,3702,5141,운동회 길가메시,도발 IV,Athletic Gilgamesh,Provoke IV
4,방어,12,액티브,판타지,롸엘,243,1462,368,2212,3674,4184,느와르 미네르바,난투 III,Noir. Minerva,Brawl III
5,방어,9,액티브,미스터리,R.알니람,210,1471,314,2198,3669,5047,한니발,도발 IV,Hannibal,Provoke IV
4,회복,12,액티브,미스터리,GUA,306,1836,305,1832,3668,4190,레오,치료 III,Leo,Cure III
4,방어,11,패시브,미스터리,세발문어,244,1467,366,2198,3665,4216,화가 도리언 그레이,응원 III,Painter Dorian Grey,Support III
4,공격,11,패시브,미스터리,KEIrare,366,2200,244,1465,3665,4217,생제르맹,행운 III,St. Germain,Lucky III
4,회복,11,액티브,미스터리,Kysso,305,1834,305,1831,3665,4218,네프티스,심문 III,Nephthys,Interrogate III
4,회복,11,패시브,오리엔탈,롸엘,305,1834,305,1830,3664,4194,전장의 장료,기도 III,Warfare Zhang Liao,Prayer III
5,방어,11,액티브,미스터리,STUDIO NCG,209,1462,314,2201,3663,5080,교복 뉴턴,골절 IV,School Uniform Newton,Crack IV
4,공격,11,액티브,판타지,롸엘,366,2199,243,1458,3657,4201,루이스 웨인,역행 III,Louis Wain,Regress III
4,방어,11,액티브,판타지,e-nya,244,1467,365,2190,3657,4199,® 보병궁,골절 III,® Aquarius,Crack III
4,공격,11,액티브,판타지,호밀빵,366,2195,243,1461,3656,4207,스케어크로우,역행 III,Scarecrow,Regress III
4,회복,11,패시브,판타지,92,305,1830,304,1826,3656,4208,파티의 베니,안위 III,Benny at Party,Empower III
4,공격,11,액티브,미스터리,망르,365,2193,243,1462,3655,4212,아그리파,차단 III,Agrippa,Cancel III
5,회복,11,패시브,오리엔탈,sabaume,261,1826,261,1828,3654,5089,금우궁,안위 IV,Taurus,Empower IV
4,공격,11,액티브,미스터리,스노우볼,365,2194,243,1458,3652,4191,고양이귀 조디악,역공 III,Nekomimi Zodiac,CounterATK III
4,방어,11,액티브,판타지,Nspring,242,1457,365,2191,3648,4198,® 유디트,회피 III,® Judith,Evade III
4,회복,11,액티브,판타지,Hecks,304,1825,304,1823,3648,4209,키비로라,친목 III,Kivi Laura,Amity III
4,회복,11,패시브,판타지,나무야,303,1820,304,1826,3646,4202,안드로말리우스,기도 III,Andromalius,Prayer III
