Number,FamilyName,GivenName,ResourceName,ImageIndex,SortOrder,AddedSeason,AddedAs,Sell,Fusion,NoneRewardCategory,RewardCategory,Cost,Sex,Faction,FusionType,Rarity,AllowSpecialView,SpecialViewType,CraftPenaltyExist,EasyBindAble,BaseCardExp,BaseExp,BaseCost,BaseHp,BaseAtk,BaseMaxLevel,MaxHp,MaxAtk,EnhanceCount,EnhanceIncRate,EvolveCount,EvolveIncLevel,EvolveReqPoint,Passive,SkillIndex,SkillLevel,PassiveSkillIndex,PassiveSkillLevel,Role,PortraitWidth,PortraitHeight,PortraitOffsetX,PortraitOffsetY,SpineScale,CollectionInvisible,WayToGet,CardDesc,Illustrator,WornItemNumber
1052,,관평,관평,1052,10520,[60],Normal,1,1,,"[11, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0]",5,1,2,0,1,,,,,0,100,100,99,149,40,496,748,5,5,0,20,"[10000, 15000, 2000000000]",1,12003,1,0,0,Dealer,512,512,0,0,0,0,,"숭앙받는 유명한 장수의 딸.
그 장수를 수행하여 여러 전쟁에서 전공을 세운다.
항상 바로 뒤에서 장수의 보좌를 해 왔기 때문에 그 일거수 일투족을 모두 배우며, 자신도 그러한 인물이 되고 싶다고 열심히 수행하고 있다.
심지어 말 까지도 장수가 타고 다니는 말이 낳은 망아지를 지극 정성으로 키워 타고 다니고 있는 모양이다.

원전: <삼국지연의>",Fel,"[0, 0, 0, 0]"
1053,,아틀라스,아틀라스,1053,10530,[60],Normal,1,1,,"[11, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0]",6,1,4,0,1,,,,,0,100,100,140,141,40,704,705,5,5,0,20,"[10000, 15000, 2000000000]",1,13007,1,0,0,Healer,512,512,0,0,0,0,,"본디 하늘을 받들고 있는 신이었으나, 너무 무겁고 귀찮아서 내팽겨치고 자유를 찾아 떠나버렸다.
그러나 멀리 가지 못하고 다시 잡혀오는 일을 반복하고 있다.
영원한 탈출을 꿈꾸며 오늘도 몰래 빠져나갈 궁리를 하고 있다.

원전: 그리스 신화",죽돌이가싫어,"[0, 0, 0, 0]"
2001,,도라,도라,2001,20010,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0]",7,0,3,0,2,,,,,0,200,200,178,117,45,893,586,5,5,0,20,"[10000, 15000, 2000000000]",0,1005,1,0,0,Tanker,512,512,0,0,0,0,,"고대 강철 대륙에 있었던 대전쟁의 유물.
사상 최강의 강력한 대포를 운용할 수 있다고 전해진다.
그녀의 힘은 대전쟁의 승패를 좌우할 수 있을 정도로 강력했다고 하나, 실전에 사용된 적은 한 번도 없었다.

원전: 세계2차대전사",brws,"[0, 0, 0, 0]"
2004,,비담,비담,2004,20040,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0]",5,0,1,0,2,,,,,0,200,200,99,151,45,498,759,5,5,0,20,"[10000, 15000, 2000000000]",0,2002,1,0,0,Dealer,512,512,0,0,0,0,,"어떤 고대왕국의 전사.
여왕의 측근이자 가장 가까운 이해자였다고 전해지나, 
어찌 된 이유인지 여왕을 상대로 전쟁을 일으켰다.

원전: <삼국 유사>",2GOLD,"[0, 0, 0, 0]"
2005,,사오정,사오정,2005,20050,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0]",6,0,1,0,2,,,,,0,200,200,139,140,45,698,701,5,5,0,20,"[10000, 15000, 2000000000]",0,3003,1,0,0,Healer,512,512,0,0,0,0,,"강에 살고 있는 요괴.
매사에 진지하게 임하는 성실한 성격으로 동료들의 신뢰를 받는다.
유사하라는 강에 자리를 잡고 건너오는 사람들을 습격하는 평온한 매일을 보내고 있었다.
그녀가 오기 전까지는…….

원전: <서유기>",지유미,"[0, 0, 0, 0]"
2006,,슬레이프니르,슬레이프니르,2006,20060,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",8,0,2,0,2,,,,,0,200,200,191,127,45,955,639,5,5,0,20,"[10000, 15000, 2000000000]",1,11005,1,0,0,Tanker,512,512,0,0,0,0,,"먼 차원에 기록되어 있는 신의 전령.
귀여운 외모와는 달리, 하늘과 땅, 바다와 지하까지 가리지 않고 달릴 수 있다고 한다.

원전: 북유럽 신화",하야링,"[0, 0, 0, 0]"
2007,,앤서블,앤서블,2007,20070,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0]",7,0,3,0,2,,,,,0,200,200,148,146,45,740,731,5,5,0,20,"[10000, 15000, 2000000000]",1,13007,1,0,0,Healer,512,512,0,0,0,0,,"우주에 떠도는 전파를 수신한다고 주장하는 소녀.
가끔 알 수 없는 말을 중얼거리거나 해서 주변을 불안하게 만든다.
우주 통역사를 목표로 오늘도 열심히 전파를 수신하고 있다.

원전: <헤인 연대기>",카카오,"[0, 0, 0, 0]"
2008,,자베르,자베르,2008,20080,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",6,0,4,0,2,,,,,0,200,200,107,161,45,538,808,5,5,0,20,"[10000, 15000, 2000000000]",0,2004,1,0,0,Dealer,512,512,0,0,0,0,,"의지와 집념으로 무장한 열혈 경찰.
악당들을 잡는 게 그녀의 삶의 이유이다. 
그러나 너무 의욕만 앞서다 보니 여러 가지 문제를 일으키곤 한다.
냉철한 성격 때문에 친구도 없고 가끔 외롭기도 하지만, 정의를 위해서라면 그런 것들은 희생할 수 있다고 믿는다.

원전: <레 미제라블>",루셀,"[0, 0, 0, 0]"
2012,,콘티넨탈 옵,콘티넨탈옵,2012,20120,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",9,0,4,0,2,,,,,0,200,200,167,165,45,836,826,5,5,0,20,"[10000, 15000, 2000000000]",1,13006,1,0,0,Healer,512,512,0,0,0,0,,"탐정 놀이를 하고 있는 소녀.
하드보일드 특유의 냉소적인 대사를 하는 걸 좋아한다.
왠지 중2병스러운 자신의 별명을 자랑스러워하고 있다.

원전: <붉은 수확>",똥구,"[0, 0, 0, 0]"
2013,,포사,포사,2013,20130,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0]",10,0,1,0,2,,,,,0,200,200,176,174,45,881,874,5,5,0,20,"[10000, 15000, 2000000000]",0,3005,1,0,0,Healer,512,512,0,0,0,0,,"밀랍 인형 같은 무표정한 얼굴을 한 소녀.
그녀의 미소를 보기 위해서 수많은 사람들이 갖은 노력을 했다고 전해지나, 아무도 성공하지 못했다. 
한 나라의 국고가 탕진되었으나, 결국 그녀의 미소를 보는 데는 실패했다는 이야기도 전해진다.

원전: 중국 역사",nyanya,"[0, 0, 0, 0]"
2014,,험프티 덤프티,험프티덤프티,2014,20140,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0]",3,0,3,0,2,,,,,0,200,200,107,108,45,535,542,5,5,0,20,"[10000, 15000, 2000000000]",0,3002,1,0,0,Healer,512,512,0,0,0,0,,"네트워크 사이를 휘저으며 데이터를 수집하는 전자 노이즈 생명체.
사실 책 읽기를 좋아하는 문학소녀에 가깝다.
데이터를 수집하는 이유는 자신이 읽기 위해서라고.

원전: <거울 나라의 앨리스>",페이,"[0, 0, 0, 0]"
2016,,블러디 메리,블러디메리,2016,20160,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",8,0,4,0,2,,,,,0,200,200,125,187,45,626,937,5,5,0,20,"[10000, 15000, 2000000000]",0,2007,1,0,0,Dealer,512,512,0,0,0,0,,"거울 앞에서 그녀의 이름을 부르면, 거울 너머에서 그녀가 나타난다고 한다.
어쩐지 잠옷 차림으로 등장한다는 소문이 있어서, 잠 못 이루는 외로운 사람들이 여기저기에서 그녀의 이름을 외치고 있다.

원전: 도시 괴담",나크비,"[0, 0, 0, 0]"
2017,,아누비스,아누비스,2017,20170,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",5,0,2,0,2,,,,,0,200,200,102,155,45,513,776,5,5,0,20,"[10000, 15000, 2000000000]",0,2001,1,0,0,Dealer,512,512,0,0,0,0,,"사막 차원의 기록에 의하면, 죽은 자를 저승으로 인도하는 저승사자.
모래바람과 함께 나타나 죽은 자를 이끌고 사라진다고 한다.

원전: 이집트 신화",CHRIS,"[0, 0, 0, 0]"
2019,,겔다,겔다,2019,20190,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",10,0,2,0,2,,,,,0,200,200,214,144,45,1071,721,5,5,0,20,"[10000, 15000, 2000000000]",0,1006,1,0,0,Tanker,512,512,0,0,0,0,,"행방불명된 소꿉친구를 찾기 위해 방랑하는 소녀.
자신의 친구를 데려간 눈의 여왕의 거처를 찾기 위해 고군분투하고 있다.
어리고 연약하지만 의지만큼은 누구보다 강하다.

원전: <눈의 여왕>",체리핀,"[0, 0, 0, 0]"
2020,,롱존실버,롱존실버,2020,20200,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0]",4,0,3,0,2,,,,,0,200,200,94,140,45,472,702,5,5,0,20,"[10000, 15000, 2000000000]",0,2003,1,0,0,Dealer,512,512,0,0,0,0,,"유쾌하고 경파한 우주해적.
해적선을 타고 다니며 우주를 헤집고 다니는 문제의 악당.
한쪽 다리가 의족인데, 들리는 말로는 격렬한 전투 중에서 스스로 잘랐다고 한다.

원전: <보물섬>",가탄,"[0, 0, 0, 0]"
2021,,함무라비,함무라비,2021,20210,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0]",5,0,3,0,2,,,,,0,200,200,154,101,45,772,506,5,5,0,20,"[10000, 15000, 2000000000]",0,1007,1,0,0,Tanker,512,512,0,0,0,0,,"자신이 쓴 법전을 항상 들고 다니는 열혈 경찰.
모티브는 '눈에는 눈, 이에는 이.'.
입법과 사법, 행정을 모두 자신에 한 번에 처리할 수 있는 것이 자랑인 듯하다.

원전: 바빌로니아 역사",문어인간,"[0, 0, 0, 0]"
2022,,금각,금각,2022,20220,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0]",3,0,1,0,2,,,,,0,200,200,83,126,45,418,630,5,5,0,20,"[10000, 15000, 2000000000]",1,12002,1,0,0,Dealer,512,512,0,0,0,0,,"금각 은각 남매의 누나.
원래는 어떤 높으신 분의 시종이었으나, 물건을 훔쳐서 도망쳐 무위도식하고 있다.
무엇이든 빨아들이는 호리병을 가지고 있지만, 사용 방법을 몰라 청소기로 사용하고 있는 모양.
남동생 은각이랑은 티격태격하면서도 사이좋게 잘 지내고 있는 듯하다.

원전: <서유기>",아마도 신군,"[0, 0, 0, 0]"
2023,,삼신할미,삼신할미,2023,20230,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0]",6,0,1,0,2,,,,,0,200,200,167,111,45,836,559,5,5,0,20,"[10000, 15000, 2000000000]",1,11003,1,0,0,Tanker,512,512,0,0,0,0,,"삼신할미의 칭호를 최근에 이어받은 수습 소녀.
하는 일이 서툴러서 선대 삼신할미에게 근심거리가 되고 있지만, 어찌 되었든 열심히 하고 있으니 언젠간 나아질 거라 믿고 있다.
'그건 그런데…… 연애도 못해 본 소녀에게 삼신할미를 시키는 건 무리수 아닌가요?'

원전: 한국 신화",SEAL,"[0, 0, 0, 0]"
2024,,브라운 신부,브라운신부,2024,20240,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",9,0,4,0,2,,,,,0,200,200,166,166,45,830,831,5,5,0,20,"[10000, 15000, 2000000000]",1,13004,1,0,0,Healer,512,512,0,0,0,0,,"탐정이자 성직자.
어리숙하고 빈틈이 많아 보이는 외모와는 달리, 영민한 통찰력을 가진 소녀.
종교에 귀의해 있는 몸이지만, 타고난 통찰력으로 많은 문제를 해결하고 있다.

원전: <브라운 신부>",라쿠나,"[0, 0, 0, 0]"
2025,,카산드라,카산드라,2025,20250,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",3,0,4,0,2,,,,,0,200,200,128,84,45,644,424,5,5,0,20,"[10000, 15000, 2000000000]",1,11004,1,0,0,Tanker,512,512,0,0,0,0,,"신에게 운명을 볼 수 있는 눈을 요구하여 예언 능력을 얻어낸 마녀.
그녀의 예언은 한 번도 빗나간 적이 없으나, 어찌 된 일인지 아무도 그녀의 예언을 진지하게 듣는 사람이 없다.
낙담한 그녀는 눈을 감고 다시는 운명을 보지 않겠다고 맹세했다고 한다.

원전: 그리스 신화",꿀,"[0, 0, 0, 0]"
2026,,헬레나,헬레나,2026,20260,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",4,0,2,0,2,,,,,0,200,200,121,121,45,606,607,5,5,0,20,"[10000, 15000, 2000000000]",0,3007,1,0,0,Healer,512,512,0,0,0,0,,"먼 차원에 기록된 고대 제국의 성인. 
황제의 최측근이자 신의 길을 추적한 순례자.
그녀가 발견한 성물의 파편은 고대 제국의 원동력이 되었다고 전해진다.

원전: 로마 역사 ",G마왕,"[0, 0, 0, 0]"
2027,,웨어울프,웨어울프,2027,20270,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",7,0,2,0,2,,,,,0,200,200,146,146,45,733,730,5,5,0,20,"[10000, 15000, 2000000000]",0,3004,1,0,0,Healer,512,512,0,0,0,0,,"보름달이 뜨는 밤만 되면 귀여운 귀와 꼬리가 생기는 바람에 곤란한 소녀.
그래서 만월의 밤에는 아무도 없는 숲에 가서 숨죽여 울곤 한다.
누군가 그 귀와 꼬리가 무척 귀엽다고 말해준다면 그녀의 고독은 사라질지도 모르겠지만…….

원전: 동유럽 전설",호사,"[0, 0, 0, 0]"
2028,,제랄드불,제랄드불,2028,20280,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0]",5,0,3,0,2,,,,,0,200,200,101,153,45,506,765,5,5,0,20,"[10000, 15000, 2000000000]",0,2005,1,0,0,Dealer,512,512,0,0,0,0,,"대포에 모든 것을 건 매드 사이언티스트.
그녀의 머릿속에는 오로지 대포, 대포, 대포만이 존재한다.
강력한 화력이야말로 진리라고 믿는 순수주의자.
비록 위험한 존재로 낙인찍혔지만, 그녀를 움직이게 하는 힘은 순수한 과학자의 집념이다.

원전: 역사",Fel,"[0, 0, 0, 0]"
2029,,멀티백,멀티백,2029,20290,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0]",4,0,3,0,2,,,,,0,200,200,93,140,45,468,704,5,5,0,20,"[10000, 15000, 2000000000]",1,12003,1,0,0,Dealer,512,512,0,0,0,0,,"엔트로피 역전에 대한 연산에 도전했으나, 정보 부족으로 실패한 슈퍼컴퓨터.
달콤한 걸 좋아하기 때문에 초콜릿이 연료로 쓰인다.
수천 년이 지나서 스스로 좀 더 업그레이드된다면 그 질문에 답할 수 있지 않을까 예측하고 있다.

원전: <최후의 질문>",죽돌이가싫어,"[0, 0, 0, 0]"
2030,,돌하르방,돌하르방,2030,20300,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0]",7,0,1,0,2,,,,,0,200,200,179,120,45,896,601,5,5,0,20,"[10000, 15000, 2000000000]",1,11002,1,0,0,Tanker,512,512,0,0,0,0,,"먼 차원에 기록된 돌의 정령.
왁자지껄한 즐거운 축제를 좋아하지만 사교성이 좋지 않아 오늘도 혼자 밤을 보낸다.
자신의 무릎을 보면서 이게 가슴이라면 좋겠는데…… 하고 중얼거리고 있다.

원전: 한국 신화",김치도살자,"[0, 0, 0, 0]"
2032,,스크루지,스크루지,2032,20320,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",10,0,4,0,2,,,,,0,200,200,139,210,45,696,1054,5,5,0,20,"[10000, 15000, 2000000000]",0,2006,1,0,0,Dealer,512,512,0,0,0,0,,"사상 최악의 구두쇠.
돈 쓰는 걸 싫어하고 남에게서 돈 뺏는 걸 즐기는 악당.
자신을 응징하러 온 유령들을 사로잡고는 이걸 어떻게 팔아넘겨서 돈을 만들어볼까 고민하고 있다.

원전: <크리스마스 캐럴>",나예,"[0, 0, 0, 0]"
2033,,예티,예티,2033,20330,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",8,0,4,0,2,,,,,0,200,200,163,161,45,817,807,5,5,0,20,"[10000, 15000, 2000000000]",1,13006,1,0,0,Healer,512,512,0,0,0,0,,"차가운 얼음 대륙에서 숨어 살고 있는 신비한 소녀.
사람의 말을 알아듣지 못하지만, 어쩐지 따뜻한 마음씨를 가졌을 것 같다.
간혹 그녀의 발자국을 발견하고 호들갑을 떠는 사람들이 있어서 한동안은 모습을 드러내지는 못할 것 같다.

원전: 괴담",죽돌이가싫어,"[0, 0, 0, 0]"
2034,,티타니아,티타니아,2034,20340,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",9,0,2,0,2,,,,,0,200,200,167,165,45,835,826,5,5,0,20,"[10000, 15000, 2000000000]",0,3001,1,0,0,Healer,512,512,0,0,0,0,,"오베론이 짝사랑하고 있는 엘프 여인.
상냥하고 친절해서 누구에게나 사랑받는다. 
또한, 고난에 빠진 사람을 그냥 보고 지나치지 못하기 때문에 그녀의 추종자들이 계속해서 생겨나고 있다.
그런 그녀의 친절함은 오베론 입장에서는 고통의 원인이 된다.
원전: <한여름 밤의 꿈>",바다사자,"[0, 0, 0, 0]"
2035,,둘시네아,둘시네아,2035,20350,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",6,0,2,0,2,,,,,0,200,200,109,162,45,549,812,5,5,0,20,"[10000, 15000, 2000000000]",1,12004,1,0,0,Dealer,512,512,0,0,0,0,,"원래 여인숙의 메이드였으나, 어떤 계기로 기사로 거듭난다.
고아로 자라나 갖은 시련을 겪으며 살아왔으나, 스스로 이름을 버리고 자신에게 기사의 이름을 부여하고 새로운 삶을 살게 된다.

원전: <맨 오브 라만차>",여놔,"[0, 0, 0, 0]"
2036,,캔디맨,캔디맨,2036,20360,[0],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",8,1,4,0,2,,,,,0,200,200,185,122,45,927,614,5,5,0,20,"[10000, 15000, 2000000000]",1,11003,1,0,0,Tanker,512,512,0,0,0,0,,"거울 앞에서 캔디맨의 이름을 부르면, 거울 너머에서 그가 나타난다고 한다.
사탕을 좋아하기 때문에 사탕을 준비하고 있으면 성공률이 높아진다는 루머가 있다.
어쩐지 비슷한 컨셉의 캐릭터가 있는 것 같아 자신의 인기를 위해 몸단장을 하고 있다고.

원전: 도시 괴담",슬라정,"[0, 0, 0, 0]"
2037,,에스코바르,에스코바르,2037,20370,[1],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",3,0,4,0,2,,,,,0,200,200,129,86,45,647,434,5,5,0,20,"[10000, 15000, 2000000000]",0,1008,1,0,0,Tanker,512,512,0,0,0,0,,"자신의 도시를 지키기 위해 살인, 약탈, 방화를 서슴지 않는 사악한 악당.
그러나 자신의 도시 안에서는 평판이 좋다.
다양한 불법적인 약물을 제조하고 팔아서 자금을 모았기 때문에 흔히 약쟁이왕으로 불린다.

원전: 현대사",엔랑,"[0, 0, 0, 0]"
2038,,메리 튜더,메리튜더,2038,20380,[1],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",9,0,4,0,2,,,,,0,200,200,173,174,45,865,870,5,5,0,20,"[10000, 15000, 2000000000]",1,13001,1,0,0,Healer,512,512,0,0,0,0,,"불행한 가정사를 해결하기 위해 자기의 손에 피를 묻힌 여왕.
수동적이고 기계적인 자신의 삶을 혁신했으나, 그 대가로 지불한 무고한 사람들의 피는 아직도 어딘가에서 흐르고 있다.

원전: 영국사",영인,"[0, 0, 0, 0]"
2039,,코스모스,코스모스,2039,20390,[2],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",10,0,4,0,2,,,,,0,200,200,146,220,45,732,1104,5,5,0,20,"[10000, 15000, 2000000000]",1,12001,2,0,0,Dealer,512,512,0,0,0,0,,"꽃의 차원에 기록되어 있는 코스모스 꽃의 정령.
활발하고 쾌활한 성격 때문에 주변에 친구들이 많은 타입.
그만큼 상냥한 마음씨로 높은 인기를 구가하고 있다.

원전: 꽃",제네반,"[0, 0, 0, 0]"
2040,,피타고라스,피타고라스,2040,20400,[3],Normal,1,1,,"[21, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",3,0,2,0,2,,,,,0,200,200,137,90,45,686,453,5,5,0,20,"[10000, 15000, 2000000000]",0,1004,1,0,0,Tanker,512,512,0,0,0,0,,"아카데메이아의 학자.
날카로운 성격의 소유자로, 무엇이든 똑 부러지는 상황을 좋아한다.
어물쩡 넘어가는 것을 견디지 못해하기 때문에 숫자를 좋아하게 되었다는 소문이 있다.
의외로 가르치는 것을 잘하기 때문에 학자로서의 능력보다는 선생으로서의 능력이 더 출중하다.
말을 안들으면 삼각자로 쿡쿡 찌를 지도 모른다.

원전: 수학자",앵화룡,"[0, 0, 0, 0]"
2041,,노스트라다무스,노스트라다무스,2041,20410,[3],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",6,0,4,0,2,,,,,0,200,200,169,112,45,846,561,5,5,0,20,"[10000, 15000, 2000000000]",0,1002,1,0,0,Tanker,512,512,0,0,0,0,,"아카데메이아의 학자.
담당학문은 예지학. 그러나 예지학은 개인의 재능에 따라 좌우되는 편이라서 수업이 인기가 있지는 않다.
오히려 요즘은 점을 봐주는 걸로 부수입을 올리고 있는 듯하다.

원전: 예언가",오드,"[0, 0, 0, 0]"
2042,교복,도리언 그레이,교복도리언그레이,2042,20420,[5],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",5,0,4,0,2,,,,,0,200,200,134,135,45,671,678,5,5,0,20,"[10000, 15000, 2000000000]",0,3006,1,0,0,Healer,512,512,0,0,0,0,,"학생들의 차원에서 발견된 미술학도.
세인트 아이작 스쿨의 미술부장을 맡고 있다.어려 보이는 외모와는 다르게 그림 실력은 수준급이라고 한다.
미래의 모습을 상상하는 능력이 탁월해서 사람들의 미래상을 그려주기도 한다.
커튼 뒤에 자신의 미래상을 그려뒀다는 소문이 있지만, 확인되지는 않았다.

원전: <도리언 그레이의 초상>",아얌,"[0, 0, 0, 0]"
2043,,테스,테스,2043,20430,[4],Normal,1,1,,"[21, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",4,0,2,0,2,,,,,0,200,200,144,95,45,723,478,5,5,0,20,"[10000, 15000, 2000000000]",0,1001,1,0,0,Tanker,512,512,0,0,0,0,,"마법소녀의 차원에서 발견된 악의 세력 중 하나.
사랑했던 사람에게 배신당한 뒤로 타인의 행복을 긍정하지 못하고 모두가 자기와 같은 불행을 겪어야 한다고 믿게 되었다.
뒤틀린 성격 때문에 음침하다는 평가가 많지만, 자세히보면 꽤 아름다운 얼굴이다.

원전: <더버빌 가의 테스>",체리노바,"[0, 0, 0, 0]"
2044,,티치아노,티치아노,2044,20440,[4],Normal,1,1,,"[21, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0]",7,0,4,0,2,,,,,0,200,200,126,189,45,630,946,5,5,0,20,"[10000, 15000, 2000000000]",0,2005,1,0,0,Dealer,512,512,0,0,0,0,,"마법소녀물을 좋아하는 만화가.
스스로도 마법소녀가 되기 위해서 남몰래 연습하고 있다는 소문이 있는데…….
어찌되었든 최근 마법소녀의 근간을 마련했다는 평가를 받고 있다.

원전: 화가",puyon,"[0, 0, 0, 0]"
2045,교복,라플라스,교복라플라스,2045,20450,[5],Normal,1,1,,"[21, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",9,0,2,0,2,,,,,0,200,200,215,143,45,1077,716,5,5,0,20,"[10000, 15000, 2000000000]",1,11006,1,0,0,Tanker,512,512,0,0,0,0,,"학교의 차원에서 발견된 공학도.
세인트 아이작 스쿨의 공학부장을 맡고 있다. 
자신이 직접 만든 전기톱을 가지고 다니는데, 위험하다고 소지를 막아도 고집을 부리며 계속 들고 다녀서 선도부의 큰 골칫거리라고 한다.
전기톱의 소음 때문인지 헤드폰을 들고 다닌다.

원전: 사고 실험",Echtray,"[0, 0, 0, 0]"
